66.7826
106.852
100.174
118.725
111.304
114.484
116.87
112.476
120.209
121.423
117.537
118.725
119.748
120.64
97.7306
118.725
119.506
120.209
118.034
118.725
119.356
117.537
118.154
110.537
111.304
113.859
114.484
111.637
115.624
116.144
115.014
82.194
107.504
109.427
109.995
103.405
109.82
105.739
106.307
98.0295
106.333
107.88
104.424
97.1383
105.446
105.931
103.761
98.6328
105.56
104.348
104.797
98.5162
104.102
102.305
102.742
92.9149
105.01
103.29
104.375
95.975
103.133
100.988
99.5812
69.4973
100.367
99.608
99.9874
93.6333
98.0426
97.3913
96.7666
88.6331
95.1245
96.9003
97.2562
95.3141
88.6597
98.7496
97.2503
86.52
97.9075
98.2273
97.6732
95.4849
95.4037
97.7584
96.0345
89.7232
97.0392
97.335
97.2355
93.4449
95.9194
98.087
97.6054
82.7243
96.6853
96.9585
95.8185
94.3924
